opportunity_id,account_id,sales_rep_id,stage_id,lead_source_id,industry_id,region_id,opportunity_value_usd,weighted_pipeline_value,created_date,stage_entry_date,stage_exit_date,closed_date,is_won,is_lost,loss_reason,days_in_stage,days_to_close,sales_cycle_days,forecast_amount_usd,forecast_stage,forecast_close_date,is_forecast_accurate,forecast_accuracy_variance_pct,proposal_template_version
162,258,7,5,1,1,1,199266,112172,2024-03-19,2024-03-19,2024-05-16,2024-05-16,0,0,Budget,102,46,52,244537,Negotiation,2024-05-07,0,0,new
163,259,2,1,1,1,1,218921,24988,2024-07-19,2024-07-19,2024-08-20,2024-08-12,0,0,Timing,52,16,38,149875,Negotiation,2024-11-20,1,0,new
164,12,11,4,4,1,1,177151,142909,2023-09-23,2023-09-23,2023-10-10,2024-01-25,0,1,Competitor,89,91,99,82256,Negotiation,2023-12-14,0,1,new
165,143,3,6,2,1,1,47602,135651,2024-05-13,2024-05-13,2024-08-04,2024-08-17,0,0,Timing,45,120,76,103253,Negotiation,2024-07-30,1,1,new
166,107,2,3,2,1,1,47005,184589,2023-09-22,2023-09-22,2023-12-02,2024-01-12,0,1,Competitor,69,120,50,167789,Negotiation,2023-11-26,0,0,new
167,211,10,5,4,1,1,127705,16062,2023-02-05,2023-02-05,2023-03-17,2023-03-14,0,1,Budget,112,100,87,235506,Negotiation,2023-05-21,0,1,new
168,19,7,6,1,1,1,33502,189032,2024-03-23,2024-03-23,2024-04-20,2024-08-01,0,0,No Decision,15,18,115,24803,Negotiation,2024-07-10,1,1,new
169,320,1,2,4,1,1,16824,118345,2023-11-11,2023-11-11,2023-12-30,2024-03-28,1,0,No Decision,34,48,60,136548,Negotiation,2023-12-15,1,0,new
170,201,4,7,3,1,1,108754,23122,2023-10-13,2023-10-13,2023-11-08,2023-11-03,0,1,No Decision,36,27,93,47517,Negotiation,2024-02-28,0,1,new
171,88,1,6,1,1,1,101464,242269,2024-07-03,2024-07-03,2024-07-08,2024-11-03,1,0,Timing,93,35,88,23290,Negotiation,2024-08-19,1,0,new
172,9,9,6,4,1,1,237000,61876,2023-07-14,2023-07-14,2023-09-23,2023-09-16,0,1,Competitor,21,106,19,88213,Negotiation,2023-11-07,1,0,new
173,42,4,6,4,1,1,176461,249622,2024-01-22,2024-01-22,2024-02-09,2024-04-15,0,0,No Decision,6,39,18,51583,Negotiation,2024-04-01,0,1,new
174,82,9,5,4,1,1,141330,141250,2024-10-22,2024-10-22,2024-11-07,2024-12-27,0,1,Competitor,111,93,71,47376,Negotiation,2024-12-14,0,0,new
175,48,4,6,2,1,1,184507,207903,2024-07-08,2024-07-08,2024-09-08,2024-09-23,1,0,No Decision,40,5,66,17657,Negotiation,2024-11-22,1,1,new
176,290,10,1,4,1,1,80238,48931,2024-12-09,2024-12-09,2025-02-12,2025-03-15,0,1,Competitor,83,112,5,88861,Negotiation,2024-12-31,0,1,new
177,305,1,3,3,1,1,22242,209356,2023-09-01,2023-09-01,2023-09-24,2023-11-23,1,0,Budget,20,5,22,48480,Negotiation,2023-09-27,1,0,new
178,263,9,5,2,1,1,55256,239328,2024-04-03,2024-04-03,2024-05-11,2024-08-09,1,0,Timing,15,78,58,242318,Negotiation,2024-04-27,0,1,new
179,90,1,5,4,1,1,39939,22303,2024-12-16,2024-12-16,2025-03-07,2025-01-31,0,0,No Decision,113,44,88,216354,Negotiation,2025-01-19,1,1,new
180,80,6,2,3,1,1,23422,24701,2023-09-27,2023-09-27,2023-10-16,2023-12-19,0,0,Competitor,61,71,111,30211,Negotiation,2024-02-04,1,1,new
181,319,10,5,3,1,1,31634,82904,2023-03-11,2023-03-11,2023-05-21,2023-07-07,1,0,Timing,71,71,57,36850,Negotiation,2023-06-08,0,1,new
182,154,9,5,4,1,1,19095,243504,2024-07-20,2024-07-20,2024-08-29,2024-11-24,1,0,Timing,87,13,70,32371,Negotiation,2024-08-12,0,1,new
183,285,3,4,3,1,1,139706,196162,2023-11-19,2023-11-19,2024-01-02,2024-01-19,0,0,Timing,5,76,29,15293,Negotiation,2024-01-23,1,1,new
184,7,12,6,3,1,1,114714,36659,2024-06-20,2024-06-20,2024-08-23,2024-07-26,0,1,Budget,109,40,74,244457,Negotiation,2024-10-28,0,0,new
185,77,9,2,4,1,1,55612,224925,2024-01-19,2024-01-19,2024-04-07,2024-04-30,0,1,No Decision,68,108,37,45068,Negotiation,2024-03-03,1,0,new
186,308,10,5,2,1,1,48010,19994,2023-07-28,2023-07-28,2023-08-20,2023-11-28,0,1,Timing,77,37,77,169020,Negotiation,2023-11-26,0,0,new
187,248,9,1,4,1,1,19064,237068,2023-03-05,2023-03-05,2023-04-21,2023-04-20,1,0,No Decision,90,65,36,143718,Negotiation,2023-04-08,1,1,new
188,52,12,5,3,1,1,197332,135795,2024-05-20,2024-05-20,2024-06-08,2024-08-09,0,0,Budget,115,74,16,217100,Negotiation,2024-07-01,0,1,new
189,39,11,5,1,1,1,125053,221100,2023-11-07,2023-11-07,2023-11-12,2024-01-10,0,1,No Decision,8,14,79,36240,Negotiation,2024-02-15,1,1,new
190,102,10,1,3,1,1,51934,111639,2024-02-29,2024-02-29,2024-04-30,2024-05-02,0,0,Competitor,13,76,103,33631,Negotiation,2024-05-27,1,1,new
191,76,5,5,4,1,1,47189,78779,2024-10-29,2024-10-29,2024-12-03,2024-12-25,0,1,Timing,105,14,78,94852,Negotiation,2024-11-18,1,1,new
192,164,11,5,1,1,1,104471,43384,2023-05-27,2023-05-27,2023-06-15,2023-09-18,1,0,Budget,80,34,47,25288,Negotiation,2023-06-17,0,1,new
193,305,5,5,2,1,1,139867,64767,2024-10-12,2024-10-12,2025-01-05,2024-12-06,0,1,Competitor,25,14,118,58779,Negotiation,2024-12-26,1,1,new
194,40,3,6,1,1,1,143869,200637,2023-01-31,2023-01-31,2023-03-14,2023-02-20,0,0,Timing,114,16,72,38107,Negotiation,2023-04-17,1,1,new
195,301,5,7,3,1,1,238379,166644,2024-03-04,2024-03-04,2024-03-19,2024-06-13,0,0,Timing,25,8,34,134316,Negotiation,2024-07-07,1,1,new
196,148,6,7,3,1,1,249060,111726,2024-03-17,2024-03-17,2024-06-04,2024-06-17,0,1,Competitor,85,13,105,45361,Negotiation,2024-07-16,1,1,new
197,92,11,5,3,1,1,15983,20392,2024-11-02,2024-11-02,2025-01-02,2025-01-08,1,0,Competitor,98,59,89,149300,Negotiation,2025-03-07,1,0,new
198,277,1,7,4,1,1,72738,235506,2023-07-22,2023-07-22,2023-09-11,2023-11-04,0,1,Competitor,41,107,79,193982,Negotiation,2023-09-12,1,1,new
199,27,5,5,3,1,1,171118,204949,2023-04-23,2023-04-23,2023-06-30,2023-05-23,0,0,Budget,10,96,119,47776,Negotiation,2023-08-23,0,1,new
200,24,6,5,1,1,1,127091,81843,2024-10-28,2024-10-28,2024-11-16,2025-03-08,1,0,Competitor,73,95,29,73647,Negotiation,2024-11-18,1,0,new
201,138,5,5,2,1,1,48439,67314,2023-02-12,2023-02-12,2023-03-24,2023-03-05,0,0,Competitor,45,80,37,18584,Negotiation,2023-05-31,1,1,new
202,283,7,4,2,1,1,151793,247759,2023-08-10,2023-08-10,2023-09-06,2023-10-03,1,0,Competitor,49,23,33,22808,Negotiation,2023-11-24,0,0,new
203,217,10,2,4,1,1,43853,17310,2023-09-16,2023-09-16,2023-09-29,2024-01-25,0,0,Timing,114,91,25,246300,Negotiation,2023-12-02,1,1,new
204,285,8,1,1,1,1,20368,115661,2023-01-06,2023-01-06,2023-03-01,2023-05-04,0,0,Competitor,58,36,54,170130,Negotiation,2023-03-11,0,1,new
205,252,9,5,1,1,1,31974,231133,2023-05-14,2023-05-14,2023-05-30,2023-09-05,0,0,Competitor,92,40,58,155630,Negotiation,2023-06-24,1,1,new
206,186,10,6,4,1,1,143251,79220,2024-05-05,2024-05-05,2024-06-12,2024-07-09,0,0,Timing,65,67,33,75705,Negotiation,2024-09-17,1,1,new
207,20,7,4,4,1,1,174310,45092,2024-06-17,2024-06-17,2024-08-13,2024-08-13,0,1,No Decision,76,27,7,211102,Negotiation,2024-08-29,1,0,new
208,314,5,6,3,1,1,41066,36149,2024-01-27,2024-01-27,2024-03-21,2024-05-18,1,0,No Decision,74,7,52,225767,Negotiation,2024-04-05,1,0,new
209,202,3,4,2,1,1,222631,231416,2024-10-06,2024-10-06,2024-10-12,2025-02-21,0,1,No Decision,46,109,93,47314,Negotiation,2025-01-11,1,1,new
210,76,7,7,4,1,1,59569,36132,2024-08-26,2024-08-26,2024-11-01,2024-11-04,0,0,Timing,14,28,67,180449,Negotiation,2024-12-22,0,1,new
211,249,7,1,3,1,1,147298,44788,2024-12-06,2024-12-06,2025-01-31,2024-12-30,0,0,No Decision,114,120,25,62850,Negotiation,2025-01-10,0,0,new
212,114,9,4,2,1,1,203068,162302,2024-07-25,2024-07-25,2024-09-07,2024-12-10,0,0,Timing,105,25,15,116511,Negotiation,2024-12-08,0,1,new
213,118,3,5,1,1,1,223965,142678,2023-07-07,2023-07-07,2023-08-06,2023-10-12,0,0,No Decision,89,26,24,59521,Negotiation,2023-08-15,1,1,new
214,46,2,5,4,1,1,37894,153503,2024-05-25,2024-05-25,2024-06-24,2024-06-15,0,0,Timing,78,65,109,210297,Negotiation,2024-09-24,0,1,new
215,270,2,5,4,1,1,89711,30317,2023-01-14,2023-01-14,2023-04-08,2023-04-09,0,1,Competitor,77,75,72,131077,Negotiation,2023-03-14,0,1,new
216,284,7,5,2,1,1,60167,34797,2024-01-17,2024-01-17,2024-04-16,2024-04-09,0,0,Budget,42,97,5,20091,Negotiation,2024-03-30,1,0,new
217,1,2,6,1,1,1,77620,32488,2023-06-29,2023-06-29,2023-09-11,2023-11-11,1,0,No Decision,81,92,79,138220,Negotiation,2023-10-02,1,1,new
218,220,7,2,3,1,1,39017,216473,2024-12-07,2024-12-07,2025-02-26,2025-03-21,0,0,Budget,63,36,20,37616,Negotiation,2025-02-10,0,1,new
219,11,5,4,1,1,1,235133,97971,2023-10-05,2023-10-05,2023-11-20,2023-11-19,1,0,No Decision,70,50,10,227024,Negotiation,2023-10-31,1,1,new
220,145,12,7,3,1,1,234525,157625,2023-09-12,2023-09-12,2023-10-08,2024-01-24,0,0,Competitor,95,94,64,47355,Negotiation,2023-11-05,0,1,new
221,147,9,7,1,1,1,144553,42676,2024-02-09,2024-02-09,2024-03-30,2024-03-09,0,0,Timing,82,120,44,76946,Negotiation,2024-05-16,1,0,new
222,152,10,5,2,1,1,138042,96405,2023-02-17,2023-02-17,2023-02-27,2023-06-06,0,1,Competitor,33,16,107,16104,Negotiation,2023-03-26,1,0,new
223,37,7,5,1,1,1,138339,47893,2023-06-15,2023-06-15,2023-07-21,2023-08-16,1,0,Timing,61,46,39,115150,Negotiation,2023-09-29,1,1,new
224,177,3,5,4,1,1,219823,237662,2023-09-27,2023-09-27,2023-11-11,2024-01-23,1,0,Competitor,85,39,35,223675,Negotiation,2023-11-03,0,1,new
225,281,11,4,1,1,1,76655,74938,2023-07-05,2023-07-05,2023-09-20,2023-09-24,0,0,Budget,79,9,100,44520,Negotiation,2023-09-07,1,1,new
226,293,6,6,3,1,1,226102,156801,2024-06-23,2024-06-23,2024-08-20,2024-08-20,0,0,Competitor,78,118,67,182103,Negotiation,2024-09-14,1,0,new
227,170,1,1,1,1,1,47577,140086,2023-06-29,2023-06-29,2023-07-24,2023-08-04,1,0,Competitor,25,113,94,24972,Negotiation,2023-08-03,0,1,new
228,74,5,1,3,1,1,120670,194134,2023-08-28,2023-08-28,2023-09-28,2023-09-19,0,0,Competitor,50,71,110,233650,Negotiation,2023-09-23,0,1,new
229,289,1,5,4,1,1,122975,197962,2024-07-27,2024-07-27,2024-09-23,2024-12-09,0,1,No Decision,106,109,73,129108,Negotiation,2024-11-09,1,1,new
230,202,2,7,1,1,1,155247,81467,2023-12-16,2023-12-16,2024-03-01,2024-01-05,0,1,Budget,6,36,42,35588,Negotiation,2024-03-29,1,0,new
231,314,5,4,4,1,1,208930,31936,2023-04-02,2023-04-02,2023-06-22,2023-08-07,0,1,Competitor,8,28,101,26688,Negotiation,2023-05-19,1,1,new
232,119,6,2,4,1,1,229106,126728,2024-03-11,2024-03-11,2024-05-15,2024-04-29,0,1,Budget,111,53,69,44302,Negotiation,2024-04-08,0,0,new
233,99,1,4,3,1,1,131438,33226,2024-11-27,2024-11-27,2025-02-23,2025-02-03,0,1,Budget,22,39,107,126995,Negotiation,2025-03-28,1,0,new
234,310,7,5,3,1,1,188189,153786,2023-04-10,2023-04-10,2023-05-08,2023-06-08,1,0,Budget,81,15,98,38033,Negotiation,2023-05-09,1,1,new
235,124,10,6,2,1,1,21121,200469,2023-09-23,2023-09-23,2023-12-15,2024-01-02,0,0,Competitor,32,56,107,107261,Negotiation,2024-01-28,1,1,new
236,46,12,4,4,1,1,42509,86113,2024-08-04,2024-08-04,2024-08-15,2024-11-03,1,0,Budget,58,60,35,115570,Negotiation,2024-10-20,1,1,new
237,106,7,5,4,1,1,190033,192728,2024-11-03,2024-11-03,2024-12-04,2025-01-03,0,1,Timing,43,16,113,36863,Negotiation,2025-01-20,0,1,new
238,232,4,6,1,1,1,22271,55586,2023-12-16,2023-12-16,2024-01-22,2024-04-27,1,0,Timing,38,6,86,43578,Negotiation,2024-02-07,1,1,new
239,155,10,5,1,1,1,154062,173680,2023-01-01,2023-01-01,2023-01-14,2023-04-04,1,0,Budget,75,6,107,182665,Negotiation,2023-04-26,1,1,new
240,235,10,7,1,1,1,220847,240790,2023-02-12,2023-02-12,2023-05-02,2023-05-12,1,0,Competitor,67,41,109,179738,Negotiation,2023-04-04,1,1,new
241,46,7,2,1,1,1,223505,34979,2023-06-27,2023-06-27,2023-09-21,2023-07-24,0,0,Timing,73,15,17,45060,Negotiation,2023-10-12,0,0,new
242,208,6,5,4,1,1,57310,37808,2023-04-15,2023-04-15,2023-05-30,2023-06-18,0,1,Budget,40,102,5,15667,Negotiation,2023-06-20,1,1,new
243,243,1,4,3,1,1,54746,29875,2023-02-27,2023-02-27,2023-04-10,2023-07-12,0,1,Budget,118,32,116,121337,Negotiation,2023-05-15,0,1,new
244,270,2,2,2,1,1,191364,94850,2023-11-07,2023-11-07,2024-02-02,2024-01-01,1,0,Competitor,53,17,99,150168,Negotiation,2024-02-11,1,1,new
245,73,9,5,2,1,1,44689,18885,2023-06-01,2023-06-01,2023-06-20,2023-09-14,0,0,Budget,15,16,73,50367,Negotiation,2023-09-27,1,0,new
246,308,3,6,3,1,1,42432,91183,2024-05-08,2024-05-08,2024-05-14,2024-07-19,0,1,Timing,77,115,23,89820,Negotiation,2024-08-20,1,1,new
247,53,5,4,4,1,1,186515,97052,2024-11-30,2024-11-30,2025-01-28,2025-02-03,0,0,Budget,25,89,94,159195,Negotiation,2024-12-29,1,0,new
248,306,6,2,3,1,1,118367,47478,2024-09-17,2024-09-17,2024-11-14,2024-12-24,1,0,No Decision,26,78,84,142673,Negotiation,2024-12-30,0,0,new
249,231,1,6,4,1,1,241503,18105,2024-04-11,2024-04-11,2024-05-18,2024-08-11,1,0,Competitor,118,41,20,133911,Negotiation,2024-06-27,1,0,new
250,162,11,1,3,1,1,152762,91848,2024-04-07,2024-04-07,2024-06-11,2024-05-01,1,0,Budget,80,44,65,96261,Negotiation,2024-06-27,1,0,new
251,163,12,5,1,1,1,61188,56131,2024-11-04,2024-11-04,2024-12-15,2025-02-04,1,0,No Decision,99,49,100,44153,Negotiation,2025-02-05,0,1,new
252,167,2,5,1,1,1,234128,78771,2023-02-02,2023-02-02,2023-03-28,2023-03-02,0,0,No Decision,82,30,67,35557,Negotiation,2023-03-10,1,0,new
253,257,7,3,3,1,1,49923,92516,2024-03-23,2024-03-23,2024-05-01,2024-06-25,0,0,Budget,82,81,99,44542,Negotiation,2024-05-22,1,1,new
254,149,3,3,3,1,1,57742,72233,2024-07-08,2024-07-08,2024-09-15,2024-09-10,1,0,Budget,51,85,40,220443,Negotiation,2024-10-02,0,0,new
255,153,11,5,4,1,1,214747,192034,2023-07-16,2023-07-16,2023-08-22,2023-08-06,1,0,Budget,67,50,67,38166,Negotiation,2023-10-19,1,1,new
256,292,3,5,2,1,1,19033,205291,2023-08-06,2023-08-06,2023-09-22,2023-11-13,1,0,Competitor,81,91,33,83894,Negotiation,2023-10-06,1,0,new
257,30,10,5,3,1,1,21051,70550,2024-06-02,2024-06-02,2024-08-04,2024-06-26,0,0,Competitor,73,46,22,239654,Negotiation,2024-08-28,0,0,new
258,275,9,5,1,1,1,212628,26341,2023-06-16,2023-06-16,2023-07-29,2023-10-21,0,0,Competitor,43,44,91,59578,Negotiation,2023-07-09,0,1,new
259,208,7,5,4,1,1,39973,99309,2024-02-02,2024-02-02,2024-02-24,2024-06-11,0,1,No Decision,82,24,45,208884,Negotiation,2024-02-28,0,0,new
260,241,3,2,3,1,1,41202,174828,2023-03-12,2023-03-12,2023-05-05,2023-04-01,0,0,No Decision,69,61,33,15928,Negotiation,2023-06-12,1,1,new
261,104,5,7,2,1,1,35361,59637,2024-10-19,2024-10-19,2024-11-23,2024-12-26,0,0,Budget,62,22,106,37628,Negotiation,2025-01-29,1,0,new
262,23,4,7,3,1,1,247726,184201,2023-02-27,2023-02-27,2023-03-09,2023-04-08,0,1,Competitor,109,118,84,70447,Negotiation,2023-05-30,1,1,new
263,196,6,7,2,1,1,234825,168419,2024-01-01,2024-01-01,2024-02-05,2024-05-03,0,1,Timing,13,106,103,51644,Negotiation,2024-03-21,1,0,new
264,91,8,1,2,1,1,15486,225387,2023-05-25,2023-05-25,2023-06-09,2023-08-10,0,0,Budget,24,97,102,24421,Negotiation,2023-09-08,0,1,new
265,51,2,4,4,1,1,218741,189080,2023-09-21,2023-09-21,2023-11-15,2023-11-01,1,0,Timing,98,67,113,43857,Negotiation,2024-01-26,1,0,new
266,227,7,6,1,1,1,30604,32269,2023-05-18,2023-05-18,2023-08-14,2023-07-06,0,0,Timing,22,81,48,46203,Negotiation,2023-06-24,0,1,new
267,95,3,6,4,1,1,119782,52864,2024-03-21,2024-03-21,2024-06-17,2024-05-08,0,1,Timing,58,80,33,163271,Negotiation,2024-06-18,1,1,new
268,129,3,2,2,1,1,40713,161108,2023-10-02,2023-10-02,2023-10-13,2023-10-28,0,1,Competitor,40,63,54,125907,Negotiation,2024-02-04,1,1,new
269,125,6,5,2,1,1,49158,16085,2024-11-01,2024-11-01,2025-01-22,2024-12-27,1,0,Budget,119,22,112,155949,Negotiation,2024-11-29,1,0,new
270,185,3,5,3,1,1,69601,89207,2024-07-24,2024-07-24,2024-08-04,2024-11-02,0,1,Competitor,117,50,120,36953,Negotiation,2024-08-28,1,1,new
271,37,1,7,1,1,1,19919,32353,2023-01-03,2023-01-03,2023-04-01,2023-03-05,1,0,No Decision,16,37,105,75681,Negotiation,2023-02-17,1,1,new
272,168,10,7,4,1,1,167145,124910,2023-02-14,2023-02-14,2023-05-06,2023-04-28,0,0,Timing,92,78,7,246225,Negotiation,2023-05-01,1,1,new
273,311,11,5,4,1,1,182021,50760,2024-08-06,2024-08-06,2024-10-04,2024-11-28,1,0,No Decision,110,98,51,78021,Negotiation,2024-11-20,1,0,new
274,238,10,1,4,1,1,47013,43620,2024-01-06,2024-01-06,2024-02-12,2024-03-24,0,1,Timing,44,29,35,240889,Negotiation,2024-04-05,0,0,new
275,253,6,1,4,1,1,209046,37857,2024-04-08,2024-04-08,2024-05-12,2024-08-24,1,0,Budget,71,47,70,48358,Negotiation,2024-07-15,1,0,new
276,235,3,5,3,1,1,29629,31794,2023-10-09,2023-10-09,2023-11-16,2023-11-21,1,0,Timing,92,63,24,211062,Negotiation,2023-12-27,0,0,new
277,108,4,2,1,1,1,57916,46012,2024-02-26,2024-02-26,2024-03-23,2024-07-08,1,0,Budget,87,18,96,81560,Negotiation,2024-07-02,0,0,new
278,222,1,5,1,1,1,114068,173212,2024-08-24,2024-08-24,2024-10-18,2024-12-19,0,0,Competitor,5,10,108,46658,Negotiation,2024-12-02,0,1,new
279,118,12,3,1,1,1,23039,20310,2024-03-08,2024-03-08,2024-05-30,2024-07-25,1,0,Competitor,5,11,72,18926,Negotiation,2024-04-28,0,1,new
280,280,12,5,1,1,1,152644,209386,2023-04-02,2023-04-02,2023-04-17,2023-06-01,0,1,Competitor,69,41,101,174114,Negotiation,2023-05-17,1,1,new
281,52,10,5,1,1,1,244005,40042,2023-07-31,2023-07-31,2023-10-28,2023-08-24,0,1,Budget,114,22,30,110561,Negotiation,2023-10-21,1,0,new
282,54,3,7,2,1,1,203377,68384,2023-03-09,2023-03-09,2023-03-20,2023-07-27,1,0,No Decision,46,106,80,167503,Negotiation,2023-05-02,0,0,new
283,267,5,5,3,1,1,154866,202321,2023-07-31,2023-07-31,2023-10-23,2023-11-25,0,0,Timing,55,87,59,249004,Negotiation,2023-10-17,0,0,new
284,65,8,7,3,1,1,137849,235818,2024-05-24,2024-05-24,2024-06-01,2024-10-07,1,0,Budget,39,39,16,238750,Negotiation,2024-07-15,0,1,new
285,207,6,6,4,1,1,160548,24336,2024-03-25,2024-03-25,2024-04-15,2024-08-03,0,0,Timing,115,68,84,33277,Negotiation,2024-05-01,1,0,new
286,252,9,3,1,1,1,216638,212513,2023-12-12,2023-12-12,2024-02-25,2024-04-13,0,1,No Decision,17,85,39,162845,Negotiation,2024-02-16,1,0,new
287,138,9,1,2,1,1,48870,19423,2024-03-12,2024-03-12,2024-05-19,2024-05-21,1,0,Budget,42,13,13,75528,Negotiation,2024-07-06,1,0,new
288,123,12,2,3,1,1,128894,147618,2024-06-16,2024-06-16,2024-08-23,2024-08-13,1,0,Budget,32,104,93,68695,Negotiation,2024-09-26,0,0,new
289,223,1,5,3,1,1,37387,27386,2023-01-29,2023-01-29,2023-03-04,2023-03-29,0,1,Timing,114,66,105,30052,Negotiation,2023-06-06,1,1,new
290,51,8,7,1,1,1,40359,48571,2024-06-21,2024-06-21,2024-07-14,2024-08-03,0,1,No Decision,43,92,41,192172,Negotiation,2024-10-15,0,0,new
291,94,12,5,3,1,1,32860,63426,2024-03-12,2024-03-12,2024-04-12,2024-04-17,1,0,No Decision,26,93,95,147786,Negotiation,2024-06-15,0,0,new
292,180,10,1,2,1,1,221798,173580,2024-03-23,2024-03-23,2024-06-20,2024-05-16,0,0,Timing,29,97,48,212653,Negotiation,2024-07-25,1,0,new
293,112,4,2,2,1,1,156337,108384,2023-05-14,2023-05-14,2023-05-30,2023-09-13,0,1,Timing,78,90,69,47681,Negotiation,2023-08-01,1,0,new
294,240,5,5,2,1,1,35163,145799,2023-12-26,2023-12-26,2024-01-29,2024-05-05,0,1,Competitor,71,24,101,113437,Negotiation,2024-02-20,1,0,new
295,5,11,1,4,1,1,83739,96596,2023-01-04,2023-01-04,2023-01-21,2023-02-23,0,1,Timing,19,5,30,96838,Negotiation,2023-03-06,1,1,new
296,204,11,3,4,1,1,223615,90015,2023-10-02,2023-10-02,2023-12-09,2023-12-18,0,0,Timing,83,68,68,200147,Negotiation,2024-02-01,1,1,new
297,246,1,6,3,1,1,180432,214350,2023-08-25,2023-08-25,2023-10-03,2023-10-23,0,0,Timing,119,27,75,28852,Negotiation,2023-10-26,0,1,new
298,47,9,6,3,1,1,98005,44418,2023-05-25,2023-05-25,2023-06-03,2023-08-11,0,1,Competitor,110,92,66,133904,Negotiation,2023-09-14,1,1,new
299,121,8,2,1,1,1,106861,99625,2023-01-16,2023-01-16,2023-04-03,2023-04-30,1,0,No Decision,24,83,117,83665,Negotiation,2023-02-16,1,0,new
300,200,8,5,2,1,1,49000,118221,2023-12-19,2023-12-19,2024-02-07,2024-02-04,0,0,Budget,14,41,99,55300,Negotiation,2024-05-02,0,0,new
301,215,12,2,4,1,1,32177,129678,2024-04-19,2024-04-19,2024-06-01,2024-06-10,0,0,Timing,15,10,54,30558,Negotiation,2024-06-03,1,0,new
302,225,10,3,3,1,1,73848,39059,2023-10-05,2023-10-05,2023-11-26,2024-02-21,0,0,Competitor,88,40,38,24360,Negotiation,2023-10-29,1,1,new
303,167,7,3,1,1,1,102432,35874,2023-01-22,2023-01-22,2023-02-18,2023-06-06,0,1,Budget,22,56,69,128400,Negotiation,2023-02-21,1,1,new
304,307,7,3,1,1,1,166478,38266,2023-08-04,2023-08-04,2023-08-18,2023-12-04,0,1,Budget,120,79,67,25050,Negotiation,2023-09-21,1,1,new
305,153,8,5,3,1,1,160096,215301,2024-09-04,2024-09-04,2024-11-06,2025-01-14,1,0,No Decision,113,16,23,226935,Negotiation,2024-11-01,1,0,new
306,210,5,5,4,1,1,31873,15943,2024-09-21,2024-09-21,2024-10-17,2024-12-10,0,0,No Decision,45,109,52,22563,Negotiation,2024-11-04,1,1,new
307,225,6,3,2,1,1,202098,213328,2023-02-26,2023-02-26,2023-05-07,2023-05-02,0,0,No Decision,85,6,44,178045,Negotiation,2023-06-21,0,0,new
308,31,5,6,3,1,1,133843,240834,2024-09-20,2024-09-20,2024-11-26,2025-01-14,1,0,Budget,67,39,7,186864,Negotiation,2024-11-16,0,0,new
309,54,9,3,4,1,1,40061,166593,2023-09-17,2023-09-17,2023-10-23,2023-12-11,0,1,Budget,12,37,46,107354,Negotiation,2023-11-10,1,1,new
310,38,6,1,1,1,1,230707,227749,2024-11-20,2024-11-20,2024-12-06,2025-03-28,1,0,Timing,87,56,120,38316,Negotiation,2025-02-26,1,1,new
311,197,3,2,2,1,1,46930,104141,2024-01-11,2024-01-11,2024-01-23,2024-02-15,0,1,Competitor,93,98,36,16377,Negotiation,2024-04-03,1,1,new
312,98,5,6,2,1,1,111818,96127,2023-02-19,2023-02-19,2023-05-14,2023-04-06,0,1,Competitor,65,31,64,212446,Negotiation,2023-05-07,1,0,new
313,105,2,6,2,1,1,92567,28119,2023-01-13,2023-01-13,2023-04-12,2023-02-10,0,1,No Decision,33,37,26,133708,Negotiation,2023-04-23,1,1,new
314,18,6,5,3,1,1,210387,43994,2023-06-28,2023-06-28,2023-08-29,2023-10-17,0,1,Budget,15,73,14,117182,Negotiation,2023-10-26,1,1,new
315,133,6,5,1,1,1,122594,61247,2023-04-12,2023-04-12,2023-07-10,2023-08-15,0,1,Budget,22,56,28,114735,Negotiation,2023-06-16,1,1,new
316,62,7,5,1,1,1,152513,68168,2024-06-13,2024-06-13,2024-08-31,2024-10-03,0,1,Competitor,76,6,65,108588,Negotiation,2024-07-30,0,1,new
317,85,8,5,1,1,1,221993,76766,2023-04-22,2023-04-22,2023-06-04,2023-05-20,1,0,Budget,111,104,9,35256,Negotiation,2023-05-14,1,0,new
318,208,2,5,4,1,1,21650,200346,2024-02-08,2024-02-08,2024-04-26,2024-04-10,0,0,Competitor,88,22,71,44674,Negotiation,2024-05-14,1,0,new
319,40,11,7,2,1,1,39492,208235,2023-02-03,2023-02-03,2023-04-06,2023-03-31,0,0,Competitor,115,25,113,15386,Negotiation,2023-06-04,1,1,new
320,280,10,5,2,1,1,18877,164844,2023-11-05,2023-11-05,2023-12-26,2024-01-06,1,0,Timing,26,70,12,35110,Negotiation,2024-01-08,0,1,new
321,312,4,5,2,1,1,22775,48840,2023-05-27,2023-05-27,2023-07-13,2023-08-15,1,0,Competitor,54,41,71,30136,Negotiation,2023-09-27,1,1,new
322,82,8,2,4,1,1,107101,79483,2023-10-20,2023-10-20,2023-12-02,2023-11-19,0,1,Budget,34,13,57,35041,Negotiation,2023-11-29,0,0,new
323,230,6,5,2,1,1,224164,126187,2024-08-06,2024-08-06,2024-09-03,2024-08-28,0,0,Budget,93,30,35,126607,Negotiation,2024-11-04,0,1,new
324,267,3,5,2,1,1,90432,200605,2023-12-26,2023-12-26,2024-01-12,2024-05-07,0,0,No Decision,100,62,30,59851,Negotiation,2024-01-29,1,0,new
